path,classification,planned_action,reason,starting_commit
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E08/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E08/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E08/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E09/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E09/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E09/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E09/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E09/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E10/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E10/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E10/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E10/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/GA/RIACRSP_E10/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E01/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E01/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E01/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E01/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E01/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E02/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E02/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E02/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E02/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E02/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E03/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E03/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E03/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E03/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E03/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E04/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E04/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E04/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E04/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E04/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E05/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E05/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E05/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E05/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E05/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E06/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E06/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E06/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E06/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E06/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E07/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E07/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E07/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E07/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E07/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E08/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E08/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E08/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E08/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E08/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E09/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E09/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E09/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E09/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E09/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E10/seed_530101.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E10/seed_530102.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E10/seed_530103.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E10/seed_530104.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
paper_experiments/raw_results/exact_validation_10_final/runs/LG_HGA_RIACRSP_V2_N4M/RIACRSP_E10/seed_530105.json,KEEP_TRACKED_PROVENANCE,retain,No redundant tracked canonical copy was proven; the payload supports current paper provenance.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
pytest.ini,KEEP_TRACKED_ACTIVE,retain,Active project or compact derived artifact; no safe replacement was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
reconfigurable_island_assembly_mathematical_model.md,KEEP_TRACKED_ACTIVE,retain,Active project or compact derived artifact; no safe replacement was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
requirements-lock.txt,KEEP_TRACKED_ACTIVE,retain,Active project or compact derived artifact; no safe replacement was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
requirements.txt,KEEP_TRACKED_ACTIVE,retain,Active project or compact derived artifact; no safe replacement was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/__init__.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_gradient_interference.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase5a_gate.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase5b_final_gate.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase5b_hybrids.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase5b_operation_drift.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase6a.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase6b.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase6c.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase6f_deployment_gate.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase6g_drift.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase6g_live_results.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase6h_validation.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_phase6i_mr_pilot.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/analyze_policy_stages.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_controlled_rcias_benchmark.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase5c_baselines.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase5c_benchmarks.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6a_instrumentation.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6c_gate.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6c_integrity.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6c_repository.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6d_csg_information.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6d_repository.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6e_ablation_training.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6e_completion.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6e_config_study.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6e_final_training.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6e_tensor_cache.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6f_completion.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6f_latency_baseline.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6f_revision_cache.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_phase6i_mr_r11_completion.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/audit_repo_structure.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/build_phase5a_development.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/build_phase5b_holdout.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/build_phase6d_csg_examples.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/build_phase6e_tensor_cache.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/build_phase6f_tabular_features.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/build_phase6i_mr_embedding_cache.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/build_phase6i_mr_final_reports.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/build_phase6i_mr_hard_states.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/build_phase6i_mr_r10_cache.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/build_phase6i_mr_u3_tensor_cache.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
scripts/check_phase5c_stage_a_gate.py,KEEP_TRACKED_PROVENANCE,retain,The script preserves phase reproduction logic; no safe superseding implementation was proven.,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c
