record_type,campaign,algorithm,instance_id,instance_path,instance_sha256,state_id,state_source,state_type,seed,fold,action_count,contributed_to_final_c1,budget_seconds,artifact_path,artifact_sha256,manifest_path,manifest_member
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF1_RI2_TI2_R12_C02.json,dd5c1ce71a5d72aad6c85617cb1718c9e57f3a6cfe23a0d18a92f0942ba56dc1,,,,746103,,,False,344.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746103.json,9e06f6bff1d0f8c686b0218a814fb46c2daf54a3cd7c280055c4d1e1d46fdf4a,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF2_RI2_TI2_R12.json,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,,,,746101,,,False,376.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746101.json,8d7575ef9febe685c071c1f367e3b91a179af48fec2c37cfeabad789d4e58ec1,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF2_RI2_TI2_R12.json,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,,,,746102,,,False,376.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746102.json,4921a8cebcaad6c3a98baba915df5a4140615a1c7ad1c1394dc1119ccf9d918d,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF2_RI2_TI2_R12.json,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,,,,746103,,,False,376.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746103.json,ab2684b73e41bf279f6f738ade7408c092879fa21b7a749adb5ad0d1a450bc5b,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF2_RI2_TI2_R12_C02.json,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,,,,746101,,,False,388.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746101.json,8503c44a5e08ce5e8a80c20f6501da1858d6bbf472ec15fa1ccfb55dd6e9617e,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF2_RI2_TI2_R12_C02.json,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,,,,746102,,,False,388.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746102.json,0a225a42407f26bb9735ac592358e3a590eae72b7c5896f29cfab67d08767d68,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF2_RI2_TI2_R12_C02.json,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,,,,746103,,,False,388.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746103.json,cbd85f49f6d3e0e4ed805db51a4c19dd8137373b3821eedd23d256893b628584,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12.json,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,,,,746101,,,False,366.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746101.json,d526866bd802aacb56bcd9b7eaa50ccd2f689a7551b027b2a10dbe8dcb3c0921,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12.json,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,,,,746102,,,False,366.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746102.json,a143289ffb4c7d0a2e4c426b68c00951184ba45c7d5b920b1eb70a925da44526,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12.json,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,,,,746103,,,False,366.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746103.json,0394fbd01b96bb971bd2691ed5eb7ca78cd20c6d0160585e7da257c9b3a78b8c,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12_C02.json,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,,,,746101,,,False,358.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746101.json,4dc44517eae5abef55d35c644d42b09739672aa9840228f9c1d362e75aa87841,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12_C02.json,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,,,,746102,,,False,358.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746102.json,ebe70ad6f0a358211e2b98b805d2dc1f61f19d5dbd818d658a0ba8ffb36b976d,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_L_CF3_RI2_TI2_R12_C02.json,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,,,,746103,,,False,358.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746103.json,771f01416881ddca904e6d8fe7e9af43c5b9737c6a1b5e2a06f0c33c237941af,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12.json,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,,,,746101,,,False,228.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746101.json,804b5a3caf3ed872fd4fd1214f682cd33397ff4fbae68f60c85d2041f278c2d3,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12.json,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,,,,746102,,,False,228.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746102.json,92628d58ade803f5f9b6ce4f398a3bf67bad328fc7733ea44df7d3c18ed45397,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12.json,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,,,,746103,,,False,228.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746103.json,76bc2da32f8f1ce9a3818a88e56122ed9e2b99e3c0915d66ed5b468e41991378,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12_C02.json,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,,,,746101,,,False,234.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746101.json,294c9df040986b99f6b26f399b2ee6d2067298428d53221f93e74da9dfa648ef,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12_C02.json,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,,,,746102,,,False,234.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746102.json,4bc07d06f3230de26d222ae2c30a7cc5fb2ad666f5d1b07d0d4ab82b7f622b1e,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF1_RI2_TI2_R12_C02.json,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,,,,746103,,,False,234.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746103.json,3171a4aad46aa2123bcbf986a11eeffc823da77b58712a1201de02bd8970cffe,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12.json,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,,,,746101,,,False,244.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746101.json,9186fa0a7001c031acb8b19e56b2a54aebf33955b55644215cee8ff2f3c7de94,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12.json,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,,,,746102,,,False,244.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746102.json,e53d4a500ef65090d0fa5edf88627095b85f6a5599c3a13748bdb61a8e1146df,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12.json,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,,,,746103,,,False,244.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746103.json,0721ce15703fd63d65832fc2cb59c09b5688d990b2b5d84ae79fe52d51fc02d6,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12_C02.json,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,,,,746101,,,False,254.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746101.json,af2636953de996136edfb039799eb2168076a7e516ba58d37e1e2d3cd1308a2b,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12_C02.json,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,,,,746102,,,False,254.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746102.json,237d2614ec2081f833b8f3476de506d564a98d1df882bfa794535d825f6878d5,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF2_RI2_TI2_R12_C02.json,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,,,,746103,,,False,254.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746103.json,681c11f5bd5e5f5c573e265aa10df20f0e54b542258487fcc9321a9d8b5e1bc1,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12.json,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,,,,746101,,,False,236.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746101.json,e0327a9cf5f32fecf0949874c7478e6bfbf5c0458182dd51b8c583fae11e2e55,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12.json,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,,,,746102,,,False,236.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746102.json,eeafda464e182431f5e1f15c61ddc3f4fb7f89f4002fb1866df34c54f7150176,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12.json,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,,,,746103,,,False,236.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746103.json,1f6be523b913e1ed4d513cac3700719ff2ffb91cf8acdd8781988cd028155ed8,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12_C02.json,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,,,,746101,,,False,232.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746101.json,015f52a8cb1c2b49d7c393984e873e8c0b634d6a57a6c157bc191b00efb94ab8,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12_C02.json,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,,,,746102,,,False,232.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746102.json,93597bc605b853ee96746e1b83f25aa15860d6aab7790935bae07613ea10a71c,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_M_CF3_RI2_TI2_R12_C02.json,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,,,,746103,,,False,232.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746103.json,eb287680031a7625d5dad493fba215e67c7cc4c2a40d234aff7723e7bc0faf30,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12.json,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,,,,746101,,,False,122.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746101.json,9ed6dd476ded85e8c99d19fa53a92fecab71a224790bca845e0fe8857d3615b6,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12.json,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,,,,746102,,,False,122.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746102.json,4fc6a922dea16f9f9b45723f1918de1e51f4f5b675da88ea9346c87235d15c25,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12.json,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,,,,746103,,,False,122.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746103.json,89c8cc4da548e5829196f84f7e01047f1b9da0da31c85b554a306c15f431f0da,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12_C02.json,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,,,,746101,,,False,112.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746101.json,9aacb5119091ef23245ba043426eab02dd704ec70c2b4d7375be78709936de61,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12_C02.json,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,,,,746102,,,False,112.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746102.json,1118a5ccaf350456d69812623b448435c9167fec6ac6611cac1348f29a30ab04,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF1_RI2_TI2_R12_C02.json,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,,,,746103,,,False,112.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746103.json,4fd2f718dcb3a5bd1d414772e2e0109555fac0d2aebec8b412c4baa545e6926a,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF2_RI2_TI2_R12.json,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,,,,746101,,,False,120.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746101.json,0ff377be5059cf2de02c8446a5bd277c75c07cdaaa4bc7027395afc40e6dfa87,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF2_RI2_TI2_R12.json,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,,,,746102,,,False,120.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746102.json,4de71ab3457717a388a8160888b8fa1ec9238af64e34a67db07ec6678be09e02,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF2_RI2_TI2_R12.json,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,,,,746103,,,False,120.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746103.json,920af113c159cbef2d22829420ae0d4f371453348dbdd5f8ea37613d471db33f,outputs/frozen_2o_baselines/phase6n/manifest.json,True
SOLVER_COMPARISON_RUN,A1.6R_FROZEN_COMPARATOR,PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,instances/controlled/RCIAS-CB1-TRAIN-CAUR-R12R14/r12_caur_fit/CB1_CAUR_S_CF2_RI2_TI2_R12_C02.json,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,,,,746101,,,False,126.0,outputs/frozen_2o_baselines/phase6n/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746101.json,05084a23abbfa233c2dcb55a2cf75c1a12dd1aaf6b79a498bfa18d00497e131e,outputs/frozen_2o_baselines/phase6n/manifest.json,True
