state_id,target_set_id,instance_id,phase6n_data_origin,scale,CF_level,oof_fold,selection_roles,is_fallback
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000496,ts_6b1290004a9dae3bb3a1,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000496,ts_78275bd8b81b71912249,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000496,ts_90f0c7d1d55b459d8002,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000496,ts_c5e2da7f08840c2f598b,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000614,ts_2e5f07d431c264990a22,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000614,ts_51a97f46c6cde99c0777,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000614,ts_928e4e39506bb531b4c2,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000614,ts_b756c9699980ead7475b,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000614,ts_effeb1648c4737480e6f,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000727,ts_17943ad54f1ab62fb5b6,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000727,ts_43bc945c316d4a87e7cc,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000727,ts_adf156cf44f4dd9c3a9c,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000727,ts_d6111f1459a150450214,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000727,ts_d8c805e404afb079604a,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000813,ts_1ce7dae617a9da6f794a,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000813,ts_b69b582ed277566c8876,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000813,ts_ba39114821b84916c00e,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000813,ts_e0d44e2aa2bc03f928bf,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721202__it0000813,ts_f26541b290c4b8bc8f9a,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000039,ts_625d663351df783c1948,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000039,ts_6fa4acea29db1566dda9,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000039,ts_cb22be0c1177f0719368,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000039,ts_d8b78b4c28a8a2f88d27,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000039,ts_e720c5f2867a75b1bc3e,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000153,ts_8179e2cfe09f7887aad2,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000153,ts_e1795974b61716c58446,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000153,ts_e582aabc9005d222b42a,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000153,ts_e714559aa00fb2071729,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000153,ts_fabeaeaab8fe3b18384d,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000271,ts_1faabe60b75985be44be,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000271,ts_8804a0fd635bbc502443,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000271,ts_a8faefed8c85faa80cc8,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000271,ts_c8a1d8df7125085fb5f6,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000271,ts_d2eb80fa0ef24b6e4da0,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000382,ts_4b23c025e88351270853,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000382,ts_541a7dede88b18886ce3,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK|PHASE6N_TOP4,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000382,ts_7d99ef15674bb4414798,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000382,ts_8e1340f59f1c629ce533,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000490,ts_210be0858c163c2d23fd,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000490,ts_4b4b2aa4a222028e2cca,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000490,ts_742e9786d56e37213380,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000490,ts_8e0fbc73868d116e0513,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000490,ts_dddf720bb2cafb45eb0c,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000607,ts_3d68bd428a84898df8a3,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000607,ts_6662a3eb5e011b6c7cbd,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000607,ts_667e94aad90524ac5f24,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000607,ts_a3e650ee2dd4e3ac681c,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000607,ts_b32ec9cd13b9840351d7,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000718,ts_27490ac147541c5c1864,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000718,ts_54860cdd25f2d2c61d22,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000718,ts_cd80cab40046debeb26c,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000718,ts_df23e57876b3a4f08691,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000718,ts_e74a76b3de2f8b3f339f,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000801,ts_1d7d0c9c4765d90627bc,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000801,ts_6fdf33e7f2858b54bf8d,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000801,ts_8a872236af7944f58d30,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000801,ts_c898f9d00bfa82bac614,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721203__it0000801,ts_ddab5a0b967e7b0b38b4,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000038,ts_0a9cd01c868850e9c66f,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000038,ts_1cf5a072fc028cc7559c,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000038,ts_4d9c88880764f2af8cd5,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000038,ts_72e1d4780ec0129702b4,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000038,ts_9ead9de8430999453707,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000149,ts_08c94d9e4e2e68f9146b,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000149,ts_1e559a466e44a756e1f4,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000149,ts_6d1f60d02c1a97c39e09,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000149,ts_8749fe623532cc949b1b,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000149,ts_b159c501630a977fee3b,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000268,ts_470d15ee1a7ee4d2078c,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000268,ts_698a41e0de482680b811,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000268,ts_6d23ec20513a18561580,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000268,ts_bf6578a58ae4b82f2db0,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000268,ts_f450a0ed89abd7a2e493,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000380,ts_09c024babc5e33063ddd,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000380,ts_5a3d8f74d4fce5ef8995,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000380,ts_7b2278a5de279ceef376,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000380,ts_96e1631b1d832d9be8b2,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000380,ts_da9328dbb261fef3f523,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000492,ts_15b947bf7cd8d18eef7c,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000492,ts_84b3c6c56ed0cc9057d6,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000492,ts_b0a2caafd4cdc2b84f87,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000492,ts_cae921f1d29e9539bc31,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000492,ts_dcabe51e7a071d084f0b,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000616,ts_25df41a4b79f4d190f51,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000616,ts_47939bdd7c4ed2ee7f0e,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000616,ts_9fb29244f8a457afb23f,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000616,ts_b3043e720918501749cb,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000616,ts_d966f94aa326e02935e7,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000728,ts_06cca288cbff11c0bb11,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000728,ts_882b3faf8785ad5ca388,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000728,ts_980029441952d15a5f98,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000728,ts_b677b4e1eee257678de1,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000728,ts_d62b900b036dd5b6e5e8,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000814,ts_aba42195507fd9bd2dfb,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000814,ts_ae8005f88519a1e63600,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000814,ts_cc6bdb226fca7c2e8f31,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000814,ts_d3eee6f9be5d97cb7d25,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,PHASE6N_TOP4,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed721204__it0000814,ts_d76831c7ddb6c9533da2,CB1_CAUR_S_CF2_RI2_TI2_R12,NEW_ALNS_EXPANSION,S,CF2,1,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000014,ts_67eadadc69d86a99a355,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000014,ts_724ee0cce3c914f3d929,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6N_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000014,ts_7298b8ffba7b76fcfa87,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4|PHASE6N_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000014,ts_89799866f4fc0db5e745,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000014,ts_984e0fef6431550a3fba,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000014,ts_d31659086210f1e0cf82,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6N_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000014,ts_eb672df4ca5062cf26cf,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4|PHASE6N_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000054,ts_0cbd9f22f577cf26a497,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000054,ts_64301695f16d59fa739b,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000054,ts_79ae8f95f2ed1169c329,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6N_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000054,ts_7ade1ed8acfdadcb342b,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4|PHASE6N_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000054,ts_df00637d56d0eca6b04a,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4|PHASE6N_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000054,ts_f37c99f9dd6f9d736cec,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4|PHASE6N_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000096,ts_06021cf0f99c152996ce,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,CANONICAL_FALLBACK,True
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000096,ts_07cb98acd91f8ad1cc35,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000096,ts_734d6ab68235f3e2dfcd,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6N_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000096,ts_7f316b4b004166a92aaf,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4,False
CB1_CAUR_S_CF3_RI2_TI2_R12_C02__seed691201__it0000096,ts_9f9edd2083e3bde3de14,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,S,CF3,2,PHASE6L_TOP4,False
