gate_id,gate_index,p_min,lcb_lambda,delta_min,state_id,instance_id,scale,CF_level,search_stage,target_set_id,calibrated_probability,ensemble_advantage_mean,ensemble_advantage_std,lcb,ensemble_immediate_utility,realized_continuation_advantage,fallback_rejected,probability_rejected,lower_bound_rejected,support_rejected,immediate_harm_rejected,local_rejection_count,local_rejection_signature,first_local_rejection,intervened,overall_mean_lift_rejected,grouped_bootstrap_lift_rejected,scale_lift_rejected,scale_coverage_rejected,coverage_aggregation_rejected,gate_retained
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000051,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,0-20%,ts_809a4cb754c0aadca4fb,0.4908975107921393,0.6902708411216736,0.5437102913856506,0.14656054973602295,-0.07175198942422867,0.009642950221527235,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000095,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,20-40%,ts_e35d0a10b27e7cae345d,0.49101322510239936,0.790450394153595,0.567741870880127,0.22270852327346802,-0.004266058560460806,-0.019579614166426722,False,True,False,True,False,2,probability_rejected+support_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000136,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,40-60%,ts_2abf0ff3ed45b935d3e9,0.45708533046279254,0.6100098490715027,0.5505836606025696,0.059426188468933105,-0.03743971511721611,0.016715542521994135,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000175,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,40-60%,ts_e0a9ed53c2002b062e6c,0.4685495230584248,0.6364791989326477,0.4930427670478821,0.14343643188476562,-0.0011328086256980896,-0.012941176470588235,False,True,False,True,False,2,probability_rejected+support_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000219,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,60-80%,ts_be7a51439af0179a791e,0.5276854571941406,0.9759904742240906,0.5757946968078613,0.40019577741622925,-0.06189266964793205,0.04267554479418886,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000260,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,80-100%,ts_d98fe8c1937917869a00,0.443746386525996,0.602257251739502,0.43595951795578003,0.16629773378372192,-0.004485315177589655,0.02077727952167414,False,True,False,True,False,2,probability_rejected+support_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12_C02__seed691202__it0000292,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,80-100%,ts_e825c3ebcffd1fea577f,0.4736307701648963,0.9122145175933838,0.6488656997680664,0.2633488178253174,-0.007798618171364069,-0.022215459525258673,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000012,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,0-20%,ts_2e1fc9499ad0d62f1934,0.4695849232970539,0.8993600010871887,0.5818253755569458,0.3175346255302429,-0.006013500038534403,0.04289544235924933,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000053,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,0-20%,ts_be461e4f65775ac0f794,0.513048344540674,1.0065803527832031,0.7491474747657776,0.25743287801742554,-0.01847127079963684,-0.006442912795924484,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000096,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,20-40%,ts_5299efba593006a660d4,0.5110753763338935,0.9276725649833679,0.5640202760696411,0.3636522889137268,-0.0354996882379055,0.0319567354965585,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000136,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,40-60%,ts_0367e9414f9cef239df7,0.4778788311047469,0.6535187363624573,0.6270281076431274,0.026490628719329834,-0.043093424290418625,-0.028034595884282733,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000176,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,40-60%,ts_30eb72223db97f8b9be2,0.5566267336969942,1.0101898908615112,0.6511692404747009,0.3590206503868103,-0.08681782335042953,0.08890251379521766,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000218,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,60-80%,ts_f677e3ad6c3c86b8b8c1,0.5143260060636181,0.9315307140350342,0.6725257635116577,0.25900495052337646,-0.0763673260807991,0.0012658227848101266,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000259,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,80-100%,ts_1504750e74cf2bb37368,0.4606073258837551,0.6457441449165344,0.6520349979400635,-0.006290853023529053,-0.011542223393917084,-0.012129804662885948,False,True,True,False,True,3,probability_rejected+lower_bound_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691201__it0000289,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,80-100%,ts_3719af20ceba36207452,0.47012865632018097,0.9652592539787292,0.6524043679237366,0.3128548860549927,-0.04822631552815437,0.01357751815598358,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691202__it0000012,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,0-20%,ts_c38b5875fa367552af07,0.4216990012900135,0.6917455792427063,0.49434253573417664,0.19740304350852966,0.036219630390405655,0.004255319148936169,False,True,False,True,False,2,probability_rejected+support_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691202__it0000051,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,0-20%,ts_240d9d5ce67e57b865f0,0.46328283501639056,0.9304468035697937,0.7350574731826782,0.19538933038711548,-0.005101153161376715,-0.018742255266418834,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691202__it0000095,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,20-40%,ts_6e54d7f2a0cb58afb589,0.5050137965668602,0.7915306091308594,0.6938966512680054,0.097633957862854,-0.04562844708561897,0.034158570980883735,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691202__it0000136,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,40-60%,ts_40124285e05c570e26e9,0.4863309662503944,0.839956521987915,0.6831844449043274,0.15677207708358765,-0.034911151975393295,0.05409309791332263,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691202__it0000177,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,40-60%,ts_59974ee1cd077fde5d57,0.5131290993220337,0.9226231575012207,0.6707479357719421,0.25187522172927856,-0.035792913287878036,-0.037322640345465764,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691202__it0000220,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,60-80%,ts_7ee51c31f1daea8de903,0.5099372670413009,0.9927902221679688,0.5966517329216003,0.3961384892463684,-0.09672420471906662,0.011845568879789412,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691202__it0000260,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,80-100%,ts_4568fe10d8eacba87b52,0.46487009743476,0.7756497263908386,0.6284549236297607,0.14719480276107788,-0.029554909095168114,-0.009724715739078396,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_M_CF3_RI2_TI2_R12__seed691202__it0000291,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,80-100%,ts_440cadf5d9275ff11c3d,0.5711232083012886,1.0483434200286865,0.6136561632156372,0.4346872568130493,-0.10742521286010742,0.0853462157809984,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,True,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,0-20%,ts_078373d3160a52a07d61,0.7429868920423347,0.4261508882045746,0.1750810444355011,0.2510698437690735,-0.0340886153280735,0.004347826086956522,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000053,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,0-20%,ts_08c158cbc9515cdb8b98,0.6892528942340647,0.4887683093547821,0.09881146997213364,0.38995683938264847,-0.02184204012155533,-0.03600917431192661,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000096,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,20-40%,ts_abec4d052bb22b336562,0.5945415746852242,0.3383451998233795,0.1182723417878151,0.22007285803556442,-0.028525499626994133,-0.009610645638245442,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000136,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,40-60%,ts_5c5600d90da370e8a542,0.7316332971137797,0.4666842520236969,0.09388365596532822,0.3728005960583687,-0.011115167289972305,0.0012054001928640309,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000176,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,40-60%,ts_696c65313ba729d5274a,0.6933295291022454,0.5237441062927246,0.029017044231295586,0.494727062061429,-0.026760002598166466,0.017937219730941704,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000218,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,60-80%,ts_0cbb67c8a9eaace86e68,0.4329503647700412,0.36367225646972656,0.3874923586845398,-0.023820102214813232,-0.050606876611709595,0.012072434607645876,False,True,True,False,True,3,probability_rejected+lower_bound_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000258,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,80-100%,ts_171241994c85967ddb3e,0.6895784365174106,0.4488125145435333,0.13992857933044434,0.308883935213089,-0.018807949498295784,0.03459764223475141,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000288,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,80-100%,ts_e9672dc39c592c7de3d3,0.6151778050113991,0.29932212829589844,0.08932214975357056,0.20999997854232788,-0.013046800158917904,-0.042029728344438744,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,0-20%,ts_16d5a17385862632cc3f,0.6738884412616205,0.3713572919368744,0.06623063236474991,0.3051266595721245,-0.03585003316402435,-0.03976190476190476,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,0-20%,ts_6451b1d894deab2b0ffe,0.6539340522138706,0.32026925683021545,0.07658403366804123,0.24368522316217422,0.012769889086484909,0.021939953810623556,False,True,False,False,False,1,probability_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,20-40%,ts_990247c6cc30a2f4d464,0.7542572109538449,0.46847739815711975,0.10292331874370575,0.365554079413414,-0.05206027626991272,-0.03333333333333333,False,False,False,True,True,2,support_rejected+immediate_harm_rejected,support_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000134,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,40-60%,ts_17c99d1732f2ca5e22b1,0.5998412617601885,0.3658897578716278,0.10117891430854797,0.26471084356307983,-0.024623991921544075,-0.005240590757503573,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000173,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,40-60%,ts_0e67a2d3d2011ffcf7dc,0.6122117753608004,0.29147660732269287,0.08128257095813751,0.21019403636455536,-0.015885448083281517,0.01306141154903758,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000215,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,60-80%,ts_813e040637c8159e9bac,0.6123492006953778,0.36591455340385437,0.09303708374500275,0.2728774696588516,-0.018142404034733772,0.00406687754179846,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000254,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,80-100%,ts_063926c053a7cdc467e8,0.5899633066263993,0.391070693731308,0.07025299221277237,0.3208177015185356,-0.024684889242053032,-0.04352078239608802,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000284,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,80-100%,ts_2f6eaf3222ceded4e3bc,0.5405614570207148,0.29838913679122925,0.09825311601161957,0.20013602077960968,-0.02899508737027645,-0.00875912408759124,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000011,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,0-20%,ts_6c93f11a446a73dcac26,0.6764456099994615,0.38899895548820496,0.04211701080203056,0.3468819446861744,-0.052451010793447495,0.011254924029262803,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000050,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,0-20%,ts_cde72e00adcf4f9e047f,0.5879290911145172,0.41190704703330994,0.14601318538188934,0.2658938616514206,-0.04639419913291931,-0.003680078508341511,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,20-40%,ts_d3d8f871c600054ffd0a,0.6171813058044772,0.37903475761413574,0.016076158732175827,0.3629585988819599,-0.053854987025260925,-0.023785678517776666,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,40-60%,ts_9a0c465927ae759b08c0,0.4874658957812244,0.34805139899253845,0.36573150753974915,-0.017680108547210693,-0.057384878396987915,-0.03164556962025317,False,True,True,False,True,3,probability_rejected+lower_bound_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,40-60%,ts_66091950f9235f80ef39,0.562720247245962,0.28377842903137207,0.06238257884979248,0.2213958501815796,-0.02936125360429287,-0.03903654485049834,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000212,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,60-80%,ts_0c91274ec0ca0c392cc9,0.6543569064375273,0.271352618932724,0.0967462882399559,0.1746063306927681,-0.01821926049888134,0.05709624796084829,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000250,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,80-100%,ts_1ec617b3e54d323532fa,0.5603639662412949,0.315631240606308,0.04000368341803551,0.2756275571882725,-0.013178069144487381,0.005614973262032085,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000281,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,80-100%,ts_da94b18b42a3ff594c81,0.5840966467268478,0.3640919029712677,0.05797054246068001,0.3061213605105877,-0.04053865745663643,0.00661025912215759,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,0-20%,ts_27946996d7b8c89c55a1,0.6797760652000876,0.4392596483230591,0.06215626746416092,0.37710338085889816,0.005757957696914673,-0.0045945945945945945,False,True,False,False,False,1,probability_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,0-20%,ts_06c0297d5a71cbb50564,0.6895755898905457,0.4616227149963379,0.10945485532283783,0.35216785967350006,-0.06470829248428345,0.03089736700698549,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,20-40%,ts_0911112b0adee9d83e24,0.7807099570197951,0.5924768447875977,0.06489247828722,0.5275843665003777,-0.033147603273391724,0.006097560975609756,False,False,False,True,True,2,support_rejected+immediate_harm_rejected,support_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000133,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,40-60%,ts_174b0e69993c2a9c87f1,0.7043369701729291,0.2709539830684662,0.059076156467199326,0.21187782660126686,0.021302074193954468,-0.012473460721868366,False,True,False,False,False,1,probability_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000174,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,40-60%,ts_9958b945dc5e5d3cd49a,0.7231489294499535,0.6252211928367615,0.026440899819135666,0.5987802930176258,-0.00996693316847086,0.020607934054611025,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000217,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,60-80%,ts_3254ac3ff463ee7f546e,0.660691367674861,0.3466331958770752,0.06951357424259186,0.27711962163448334,-0.00040144193917512894,0.039316239316239315,False,True,False,False,False,1,probability_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000258,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,80-100%,ts_a94a4f842a5ef0a64637,0.6711529474206411,0.3653189241886139,0.07117116451263428,0.2941477596759796,-0.026083065196871758,-0.039526832083092905,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000289,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,80-100%,ts_ba43ddeca0f727f28af3,0.8618965960435646,0.9601808190345764,0.1492430567741394,0.810937762260437,-0.0449034683406353,0.02407932011331445,False,False,False,False,True,1,immediate_harm_rejected,immediate_harm_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000014,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,0-20%,ts_31fc4f9acd7a749fe3c0,0.5664361070105033,0.8809139132499695,0.6841326355934143,0.19678127765655518,-0.023103639483451843,0.00802139037433155,False,True,False,False,True,2,probability_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000054,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,0-20%,ts_94f8a5e2d28bca4be270,0.5748551220788121,0.9191589951515198,0.7677680253982544,0.15139096975326538,0.00981989223510027,0.039671985815602835,False,True,False,False,False,1,probability_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000098,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,20-40%,ts_211edd36b21c5fd2ed2d,0.5011658514052592,0.6521771550178528,0.5964871048927307,0.05569005012512207,-0.0023853357415646315,-0.011075949367088608,False,True,False,False,False,1,probability_rejected,probability_rejected,False,True,True,False,True,True,False
p0.75_lambda1.0_delta0.0000,15,0.75,1.0,0.0,CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000138,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,40-60%,ts_843831bd52be32b07cf7,0.5665959985734603,0.686526358127594,0.47850850224494934,0.20801785588264465,-0.02584916353225708,0.02087114337568058,False,True,False,True,True,3,probability_rejected+support_rejected+immediate_harm_rejected,probability_rejected,False,True,True,False,True,True,False
